break_value,accel_value,speed,timestamp
0.0,315.0,29.0,2024-05-10 07:36:42.882616+00:00
5.0,296.0,34.0,2024-05-10 07:36:43.907509+00:00
0.0,353.0,39.0,2024-05-10 07:36:44.724480+00:00
3.0,272.0,39.0,2024-05-10 07:36:45.747861+00:00
7.0,274.0,44.0,2024-05-10 07:36:46.779700+00:00
0.0,304.0,49.0,2024-05-10 07:36:47.794289+00:00
0.0,16.0,49.0,2024-05-10 07:36:48.816381+00:00
1.0,304.0,53.0,2024-05-10 07:36:49.849598+00:00
3.0,310.0,56.0,2024-05-10 07:36:50.868986+00:00
14.0,279.0,56.0,2024-05-10 07:36:51.892805+00:00
0.0,357.0,57.0,2024-05-10 07:36:52.712466+00:00
370.0,0.0,58.0,2024-05-10 07:36:53.736470+00:00
350.0,0.0,57.0,2024-05-10 07:36:54.764618+00:00
346.0,0.0,57.0,2024-05-10 07:36:55.783924+00:00
305.0,0.0,55.0,2024-05-10 07:36:56.807823+00:00
272.0,0.0,48.0,2024-05-10 07:36:57.833150+00:00
313.0,0.0,48.0,2024-05-10 07:36:58.768537+00:00
343.0,0.0,41.0,2024-05-10 07:36:59.878278+00:00
357.0,0.0,36.0,2024-05-10 07:37:00.908472+00:00
368.0,0.0,36.0,2024-05-10 07:37:01.724061+00:00
357.0,0.0,33.0,2024-05-10 07:37:02.748492+00:00
187.0,0.0,30.0,2024-05-10 07:37:03.767328+00:00
368.0,0.0,30.0,2024-05-10 07:37:04.907356+00:00
384.0,0.0,26.0,2024-05-10 07:37:05.931728+00:00
376.0,0.0,20.0,2024-05-10 07:37:07.166332+00:00
0.0,0.0,20.0,2024-05-10 07:37:07.768481+00:00
368.0,0.0,12.0,2024-05-10 07:37:08.992964+00:00
381.0,0.0,6.0,2024-05-10 07:37:09.914701+00:00
370.0,0.0,6.0,2024-05-10 07:37:10.728868+00:00
949.0,0.0,4.0,2024-05-10 07:37:11.759955+00:00
373.0,0.0,2.0,2024-05-10 07:37:12.783560+00:00
359.0,0.0,2.0,2024-05-10 07:37:13.805805+00:00
368.0,0.0,2.0,2024-05-10 07:37:14.726742+00:00
348.0,0.0,1.0,2024-05-10 07:37:15.757167+00:00
368.0,0.0,1.0,2024-05-10 07:37:16.988264+00:00
382.0,0.0,1.0,2024-05-10 07:37:17.901154+00:00
381.0,0.0,1.0,2024-05-10 07:37:18.722675+00:00
369.0,0.0,1.0,2024-05-10 07:37:19.746767+00:00
383.0,0.0,1.0,2024-05-10 07:37:20.768225+00:00
375.0,0.0,0.0,2024-05-10 07:37:21.792310+00:00
358.0,0.0,0.0,2024-05-10 07:37:22.726711+00:00
358.0,0.0,0.0,2024-05-10 07:37:23.844904+00:00
384.0,0.0,0.0,2024-05-10 07:37:24.863301+00:00
383.0,0.0,0.0,2024-05-10 07:37:25.890971+00:00
355.0,0.0,0.0,2024-05-10 07:37:26.915529+00:00
34.0,0.0,0.0,2024-05-10 07:37:27.734332+00:00
362.0,0.0,0.0,2024-05-10 07:37:28.755288+00:00
375.0,0.0,0.0,2024-05-10 07:37:29.780325+00:00
366.0,0.0,0.0,2024-05-10 07:37:30.803836+00:00
0.0,0.0,0.0,2024-05-10 07:37:31.831899+00:00
370.0,0.0,0.0,2024-05-10 07:37:32.854231+00:00
369.0,0.0,0.0,2024-05-10 07:37:33.874625+00:00
368.0,0.0,0.0,2024-05-10 07:37:34.708053+00:00
367.0,0.0,0.0,2024-05-10 07:37:35.721268+00:00
382.0,0.0,0.0,2024-05-10 07:37:36.845691+00:00
367.0,0.0,0.0,2024-05-10 07:37:37.791681+00:00
374.0,0.0,0.0,2024-05-10 07:37:38.774507+00:00
381.0,0.0,0.0,2024-05-10 07:37:39.815789+00:00
375.0,0.0,0.0,2024-05-10 07:37:40.843011+00:00
362.0,0.0,0.0,2024-05-10 07:37:41.881285+00:00
389.0,0.0,0.0,2024-05-10 07:37:42.897661+00:00
54.0,322.0,0.0,2024-05-10 07:37:43.954880+00:00
49.0,291.0,0.0,2024-05-10 07:37:44.734797+00:00
43.0,183.0,1.0,2024-05-10 07:37:45.760566+00:00
0.0,342.0,1.0,2024-05-10 07:37:46.780545+00:00
49.0,330.0,5.0,2024-05-10 07:37:47.802845+00:00
29.0,330.0,12.0,2024-05-10 07:37:48.823508+00:00
21.0,0.0,12.0,2024-05-10 07:37:49.852900+00:00
0.0,292.0,18.0,2024-05-10 07:37:50.874000+00:00
19.0,259.0,24.0,2024-05-10 07:37:51.898581+00:00
16.0,324.0,24.0,2024-05-10 07:37:52.715769+00:00
16.0,0.0,28.0,2024-05-10 07:37:53.744528+00:00
1.0,211.0,32.0,2024-05-10 07:37:54.767539+00:00
15.0,189.0,32.0,2024-05-10 07:37:55.788750+00:00
15.0,156.0,36.0,2024-05-10 07:37:56.814047+00:00
13.0,245.0,40.0,2024-05-10 07:37:57.844976+00:00
7.0,254.0,40.0,2024-05-10 07:37:58.860743+00:00
11.0,127.0,44.0,2024-05-10 07:37:59.887314+00:00
5.0,45.0,47.0,2024-05-10 07:38:00.814227+00:00
11.0,45.0,47.0,2024-05-10 07:38:01.832294+00:00
10.0,222.0,50.0,2024-05-10 07:38:02.751888+00:00
14.0,35.0,52.0,2024-05-10 07:38:03.777937+00:00
14.0,0.0,52.0,2024-05-10 07:38:04.797505+00:00
0.0,0.0,54.0,2024-05-10 07:38:05.725085+00:00
11.0,205.0,55.0,2024-05-10 07:38:06.746831+00:00
11.0,0.0,55.0,2024-05-10 07:38:07.770635+00:00
22.0,253.0,56.0,2024-05-10 07:38:08.793866+00:00
0.0,0.0,56.0,2024-05-10 07:38:09.716707+00:00
14.0,176.0,56.0,2024-05-10 07:38:10.737755+00:00
6.0,362.0,56.0,2024-05-10 07:38:11.767898+00:00
16.0,303.0,54.0,2024-05-10 07:38:12.788829+00:00
4.0,0.0,54.0,2024-05-10 07:38:13.818852+00:00
10.0,255.0,52.0,2024-05-10 07:38:14.837166+00:00
8.0,289.0,51.0,2024-05-10 07:38:15.859792+00:00
16.0,249.0,51.0,2024-05-10 07:38:16.890508+00:00
13.0,278.0,50.0,2024-05-10 07:38:17.909710+00:00
9.0,266.0,50.0,2024-05-10 07:38:18.728158+00:00
5.0,273.0,50.0,2024-05-10 07:38:19.748476+00:00
6.0,241.0,50.0,2024-05-10 07:38:20.776087+00:00
13.0,209.0,51.0,2024-05-10 07:38:21.798794+00:00
6.0,215.0,51.0,2024-05-10 07:38:22.715828+00:00
5.0,146.0,52.0,2024-05-10 07:38:23.706878+00:00
0.0,123.0,53.0,2024-05-10 07:38:24.700722+00:00
10.0,0.0,53.0,2024-05-10 07:38:25.700598+00:00
10.0,2.0,54.0,2024-05-10 07:38:26.921590+00:00
10.0,195.0,56.0,2024-05-10 07:38:27.740386+00:00
0.0,0.0,56.0,2024-05-10 07:38:28.707080+00:00
15.0,117.0,57.0,2024-05-10 07:38:29.702451+00:00
16.0,19.0,58.0,2024-05-10 07:38:30.812189+00:00
18.0,33.0,58.0,2024-05-10 07:38:31.710516+00:00
98.0,0.0,59.0,2024-05-10 07:38:32.708326+00:00
115.0,0.0,61.0,2024-05-10 07:38:33.706986+00:00
368.0,0.0,61.0,2024-05-10 07:38:34.704950+00:00
375.0,0.0,62.0,2024-05-10 07:38:35.727942+00:00
391.0,0.0,63.0,2024-05-10 07:38:36.752086+00:00
395.0,0.0,63.0,2024-05-10 07:38:37.774292+00:00
358.0,0.0,63.0,2024-05-10 07:38:38.795669+00:00
379.0,0.0,60.0,2024-05-10 07:38:39.698766+00:00
297.0,0.0,60.0,2024-05-10 07:38:40.946715+00:00
269.0,0.0,55.0,2024-05-10 07:38:41.870505+00:00
271.0,0.0,52.0,2024-05-10 07:38:42.895233+00:00
301.0,0.0,52.0,2024-05-10 07:38:43.922341+00:00
382.0,0.0,51.0,2024-05-10 07:38:44.738338+00:00
373.0,0.0,51.0,2024-05-10 07:38:45.761472+00:00
43.0,0.0,51.0,2024-05-10 07:38:46.788485+00:00
0.0,155.0,51.0,2024-05-10 07:38:47.809727+00:00
0.0,384.0,51.0,2024-05-10 07:38:48.830109+00:00
0.0,293.0,51.0,2024-05-10 07:38:49.857491+00:00
11.0,368.0,51.0,2024-05-10 07:38:50.883125+00:00
0.0,0.0,52.0,2024-05-10 07:38:51.902480+00:00
6.0,291.0,52.0,2024-05-10 07:38:52.724489+00:00
16.0,201.0,54.0,2024-05-10 07:38:53.753700+00:00
17.0,64.0,56.0,2024-05-10 07:38:54.772534+00:00
7.0,0.0,56.0,2024-05-10 07:38:55.797402+00:00
17.0,107.0,58.0,2024-05-10 07:38:56.817713+00:00
21.0,0.0,58.0,2024-05-10 07:38:57.849009+00:00
73.0,0.0,58.0,2024-05-10 07:38:58.764975+00:00
324.0,0.0,59.0,2024-05-10 07:38:59.888498+00:00
350.0,0.0,58.0,2024-05-10 07:39:00.715486+00:00
389.0,0.0,58.0,2024-05-10 07:39:01.731733+00:00
388.0,0.0,57.0,2024-05-10 07:39:02.760059+00:00
311.0,0.0,52.0,2024-05-10 07:39:03.783432+00:00
318.0,0.0,52.0,2024-05-10 07:39:04.806922+00:00
374.0,0.0,43.0,2024-05-10 07:39:05.832814+00:00
91.0,0.0,33.0,2024-05-10 07:39:06.857606+00:00
91.0,0.0,33.0,2024-05-10 07:39:07.878815+00:00
292.0,0.0,25.0,2024-05-10 07:39:08.907734+00:00
243.0,0.0,18.0,2024-05-10 07:39:09.723655+00:00
203.0,31.0,18.0,2024-05-10 07:39:10.743970+00:00
0.0,303.0,12.0,2024-05-10 07:39:11.787295+00:00
31.0,285.0,11.0,2024-05-10 07:39:12.797527+00:00
26.0,295.0,11.0,2024-05-10 07:39:13.816813+00:00
32.0,764.0,12.0,2024-05-10 07:39:14.744002+00:00
25.0,302.0,17.0,2024-05-10 07:39:15.865264+00:00
48.0,306.0,17.0,2024-05-10 07:39:16.890764+00:00
23.0,368.0,23.0,2024-05-10 07:39:17.702835+00:00
35.0,304.0,29.0,2024-05-10 07:39:18.735600+00:00
22.0,318.0,29.0,2024-05-10 07:39:19.759316+00:00
25.0,403.0,34.0,2024-05-10 07:39:20.790515+00:00
32.0,343.0,40.0,2024-05-10 07:39:21.811326+00:00
31.0,336.0,40.0,2024-05-10 07:39:22.832670+00:00
29.0,336.0,44.0,2024-05-10 07:39:23.857339+00:00
34.0,355.0,47.0,2024-05-10 07:39:24.875386+00:00
30.0,318.0,47.0,2024-05-10 07:39:25.901047+00:00
0.0,403.0,50.0,2024-05-10 07:39:26.720397+00:00
19.0,396.0,51.0,2024-05-10 07:39:27.746747+00:00
27.0,336.0,51.0,2024-05-10 07:39:28.772282+00:00
27.0,86.0,52.0,2024-05-10 07:39:29.795090+00:00
0.0,313.0,53.0,2024-05-10 07:39:30.834003+00:00
46.0,399.0,53.0,2024-05-10 07:39:31.845046+00:00
33.0,322.0,54.0,2024-05-10 07:39:32.865909+00:00
45.0,0.0,54.0,2024-05-10 07:39:33.891183+00:00
137.0,316.0,54.0,2024-05-10 07:39:34.912648+00:00
39.0,304.0,54.0,2024-05-10 07:39:35.731322+00:00
30.0,333.0,54.0,2024-05-10 07:39:36.753914+00:00
34.0,330.0,54.0,2024-05-10 07:39:37.779749+00:00
32.0,298.0,54.0,2024-05-10 07:39:38.761612+00:00
30.0,363.0,54.0,2024-05-10 07:39:39.828895+00:00
35.0,311.0,54.0,2024-05-10 07:39:40.854613+00:00
31.0,311.0,53.0,2024-05-10 07:39:41.876260+00:00
38.0,363.0,53.0,2024-05-10 07:39:42.906368+00:00
43.0,365.0,53.0,2024-05-10 07:39:43.728937+00:00
41.0,298.0,53.0,2024-05-10 07:39:44.750899+00:00
0.0,389.0,53.0,2024-05-10 07:39:45.767711+00:00
39.0,336.0,53.0,2024-05-10 07:39:46.791650+00:00
43.0,324.0,53.0,2024-05-10 07:39:47.817984+00:00
48.0,336.0,53.0,2024-05-10 07:39:48.839031+00:00
0.0,146.0,53.0,2024-05-10 07:39:49.870046+00:00
38.0,342.0,54.0,2024-05-10 07:39:50.885065+00:00
42.0,343.0,54.0,2024-05-10 07:39:51.910953+00:00
42.0,368.0,54.0,2024-05-10 07:39:52.729648+00:00
0.0,0.0,56.0,2024-05-10 07:39:53.760341+00:00
33.0,284.0,58.0,2024-05-10 07:39:54.779051+00:00
37.0,336.0,58.0,2024-05-10 07:39:55.803904+00:00
36.0,368.0,59.0,2024-05-10 07:39:56.828198+00:00
33.0,304.0,60.0,2024-05-10 07:39:57.848045+00:00
36.0,335.0,60.0,2024-05-10 07:39:58.870952+00:00
30.0,304.0,60.0,2024-05-10 07:39:59.896801+00:00
17.0,334.0,60.0,2024-05-10 07:40:00.717065+00:00
384.0,0.0,60.0,2024-05-10 07:40:01.743378+00:00
320.0,0.0,61.0,2024-05-10 07:40:02.766119+00:00
351.0,0.0,61.0,2024-05-10 07:40:03.784566+00:00
354.0,0.0,61.0,2024-05-10 07:40:04.829105+00:00
272.0,0.0,60.0,2024-05-10 07:40:05.731758+00:00
258.0,0.0,57.0,2024-05-10 07:40:06.757826+00:00
306.0,0.0,57.0,2024-05-10 07:40:07.784609+00:00
65.0,0.0,54.0,2024-05-10 07:40:08.808005+00:00
362.0,0.0,51.0,2024-05-10 07:40:09.728131+00:00
372.0,0.0,51.0,2024-05-10 07:40:10.759326+00:00
369.0,0.0,49.0,2024-05-10 07:40:11.777635+00:00
0.0,0.0,47.0,2024-05-10 07:40:12.801683+00:00
386.0,0.0,47.0,2024-05-10 07:40:13.828580+00:00
368.0,0.0,44.0,2024-05-10 07:40:14.855105+00:00
393.0,0.0,39.0,2024-05-10 07:40:15.707066+00:00
381.0,0.0,39.0,2024-05-10 07:40:16.901663+00:00
376.0,0.0,33.0,2024-05-10 07:40:17.922140+00:00
373.0,0.0,26.0,2024-05-10 07:40:18.739863+00:00
397.0,0.0,26.0,2024-05-10 07:40:19.761132+00:00
384.0,0.0,21.0,2024-05-10 07:40:20.885510+00:00
388.0,0.0,15.0,2024-05-10 07:40:21.916986+00:00
375.0,0.0,15.0,2024-05-10 07:40:22.736791+00:00
384.0,0.0,10.0,2024-05-10 07:40:23.770152+00:00
395.0,0.0,7.0,2024-05-10 07:40:24.777489+00:00
393.0,0.0,7.0,2024-05-10 07:40:25.803263+00:00
398.0,0.0,4.0,2024-05-10 07:40:26.834580+00:00
144.0,0.0,2.0,2024-05-10 07:40:27.747353+00:00
396.0,0.0,2.0,2024-05-10 07:40:28.773149+00:00
404.0,0.0,2.0,2024-05-10 07:40:29.801254+00:00
398.0,0.0,1.0,2024-05-10 07:40:30.827163+00:00
0.0,0.0,1.0,2024-05-10 07:40:31.844948+00:00
418.0,0.0,1.0,2024-05-10 07:40:32.871577+00:00
407.0,0.0,1.0,2024-05-10 07:40:33.791571+00:00
384.0,0.0,1.0,2024-05-10 07:40:34.821890+00:00
382.0,0.0,1.0,2024-05-10 07:40:35.845328+00:00
419.0,0.0,0.0,2024-05-10 07:40:36.727121+00:00
422.0,0.0,0.0,2024-05-10 07:40:37.785960+00:00
395.0,0.0,0.0,2024-05-10 07:40:38.915963+00:00
391.0,0.0,0.0,2024-05-10 07:40:39.735214+00:00
388.0,0.0,0.0,2024-05-10 07:40:40.769374+00:00
411.0,0.0,0.0,2024-05-10 07:40:41.783628+00:00
400.0,0.0,0.0,2024-05-10 07:40:42.806297+00:00
390.0,0.0,0.0,2024-05-10 07:40:43.830782+00:00
387.0,0.0,0.0,2024-05-10 07:40:44.853212+00:00
400.0,0.0,0.0,2024-05-10 07:40:45.870946+00:00
272.0,0.0,0.0,2024-05-10 07:40:46.895136+00:00
272.0,0.0,0.0,2024-05-10 07:40:47.717537+00:00
393.0,0.0,0.0,2024-05-10 07:40:48.739258+00:00
400.0,0.0,0.0,2024-05-10 07:40:49.764691+00:00
407.0,0.0,0.0,2024-05-10 07:40:50.785709+00:00
7.0,0.0,0.0,2024-05-10 07:40:51.815820+00:00
411.0,0.0,0.0,2024-05-10 07:40:52.752012+00:00
397.0,0.0,0.0,2024-05-10 07:40:53.863952+00:00
395.0,0.0,0.0,2024-05-10 07:40:54.889651+00:00
0.0,324.0,0.0,2024-05-10 07:40:55.917714+00:00
0.0,317.0,1.0,2024-05-10 07:40:56.724409+00:00
16.0,278.0,1.0,2024-05-10 07:40:57.756117+00:00
23.0,272.0,5.0,2024-05-10 07:40:58.768683+00:00
17.0,194.0,12.0,2024-05-10 07:40:59.803875+00:00
9.0,0.0,12.0,2024-05-10 07:41:00.824239+00:00
18.0,0.0,18.0,2024-05-10 07:41:01.754400+00:00
401.0,0.0,20.0,2024-05-10 07:41:02.889297+00:00
383.0,0.0,20.0,2024-05-10 07:41:03.906711+00:00
399.0,0.0,21.0,2024-05-10 07:41:04.720202+00:00
400.0,0.0,19.0,2024-05-10 07:41:05.741710+00:00
208.0,0.0,19.0,2024-05-10 07:41:06.767543+00:00
357.0,0.0,14.0,2024-05-10 07:41:07.799674+00:00
367.0,0.0,9.0,2024-05-10 07:41:08.811287+00:00
357.0,0.0,9.0,2024-05-10 07:41:09.838368+00:00
28.0,0.0,6.0,2024-05-10 07:41:10.867568+00:00
376.0,0.0,5.0,2024-05-10 07:41:11.883090+00:00
367.0,0.0,5.0,2024-05-10 07:41:12.912646+00:00
301.0,0.0,4.0,2024-05-10 07:41:13.731320+00:00
0.0,0.0,3.0,2024-05-10 07:41:14.754564+00:00
383.0,0.0,3.0,2024-05-10 07:41:15.790979+00:00
369.0,0.0,4.0,2024-05-10 07:41:16.800408+00:00
363.0,0.0,4.0,2024-05-10 07:41:17.931473+00:00
365.0,0.0,4.0,2024-05-10 07:41:18.889413+00:00
304.0,0.0,4.0,2024-05-10 07:41:19.772408+00:00
345.0,0.0,4.0,2024-05-10 07:41:20.899329+00:00
368.0,0.0,4.0,2024-05-10 07:41:21.921514+00:00
381.0,0.0,4.0,2024-05-10 07:41:22.739740+00:00
288.0,0.0,3.0,2024-05-10 07:41:23.759090+00:00
243.0,0.0,3.0,2024-05-10 07:41:24.785879+00:00
336.0,0.0,3.0,2024-05-10 07:41:25.809114+00:00
360.0,0.0,3.0,2024-05-10 07:41:26.839709+00:00
365.0,0.0,3.0,2024-05-10 07:41:27.756273+00:00
337.0,0.0,3.0,2024-05-10 07:41:28.696143+00:00
0.0,0.0,4.0,2024-05-10 07:41:29.901961+00:00
34.0,0.0,4.0,2024-05-10 07:41:30.730591+00:00
82.0,279.0,4.0,2024-05-10 07:41:31.760339+00:00
94.0,278.0,4.0,2024-05-10 07:41:32.773707+00:00
0.0,0.0,6.0,2024-05-10 07:41:33.903576+00:00
86.0,362.0,6.0,2024-05-10 07:41:34.858240+00:00
75.0,343.0,10.0,2024-05-10 07:41:35.746037+00:00
70.0,298.0,16.0,2024-05-10 07:41:36.871924+00:00
67.0,683.0,16.0,2024-05-10 07:41:37.895687+00:00
66.0,320.0,22.0,2024-05-10 07:41:38.713602+00:00
48.0,347.0,28.0,2024-05-10 07:41:39.739505+00:00
50.0,320.0,28.0,2024-05-10 07:41:40.762174+00:00
60.0,304.0,33.0,2024-05-10 07:41:41.786102+00:00
49.0,288.0,37.0,2024-05-10 07:41:42.812428+00:00
51.0,320.0,37.0,2024-05-10 07:41:43.835942+00:00
48.0,295.0,39.0,2024-05-10 07:41:44.857129+00:00
48.0,301.0,40.0,2024-05-10 07:41:45.877548+00:00
51.0,338.0,40.0,2024-05-10 07:41:46.903654+00:00
55.0,315.0,40.0,2024-05-10 07:41:47.724947+00:00
0.0,295.0,40.0,2024-05-10 07:41:48.744570+00:00
54.0,272.0,40.0,2024-05-10 07:41:49.774120+00:00
48.0,321.0,40.0,2024-05-10 07:41:50.797682+00:00
43.0,320.0,40.0,2024-05-10 07:41:51.822914+00:00
0.0,19.0,40.0,2024-05-10 07:41:52.848814+00:00
393.0,0.0,39.0,2024-05-10 07:41:53.869568+00:00
397.0,0.0,38.0,2024-05-10 07:41:54.901527+00:00
239.0,0.0,38.0,2024-05-10 07:41:55.715317+00:00
287.0,0.0,35.0,2024-05-10 07:41:56.739578+00:00
63.0,0.0,31.0,2024-05-10 07:41:57.762157+00:00
26.0,144.0,31.0,2024-05-10 07:41:58.782793+00:00
42.0,280.0,28.0,2024-05-10 07:41:59.809727+00:00
51.0,294.0,26.0,2024-05-10 07:42:00.835980+00:00
33.0,122.0,26.0,2024-05-10 07:42:01.861527+00:00
48.0,227.0,25.0,2024-05-10 07:42:02.882719+00:00
42.0,287.0,25.0,2024-05-10 07:42:03.910764+00:00
48.0,0.0,25.0,2024-05-10 07:42:04.724583+00:00
36.0,276.0,25.0,2024-05-10 07:42:05.750229+00:00
48.0,257.0,25.0,2024-05-10 07:42:06.780138+00:00
0.0,298.0,25.0,2024-05-10 07:42:07.798189+00:00
41.0,243.0,25.0,2024-05-10 07:42:08.720198+00:00
25.0,230.0,25.0,2024-05-10 07:42:09.843157+00:00
31.0,387.0,25.0,2024-05-10 07:42:10.873893+00:00
0.0,59.0,24.0,2024-05-10 07:42:11.894219+00:00
41.0,293.0,23.0,2024-05-10 07:42:12.711357+00:00
35.0,243.0,23.0,2024-05-10 07:42:13.709235+00:00
48.0,0.0,23.0,2024-05-10 07:42:14.759466+00:00
0.0,0.0,23.0,2024-05-10 07:42:15.783634+00:00
41.0,242.0,23.0,2024-05-10 07:42:16.807748+00:00
37.0,0.0,22.0,2024-05-10 07:42:17.705489+00:00
36.0,316.0,22.0,2024-05-10 07:42:18.768625+00:00
43.0,0.0,22.0,2024-05-10 07:42:19.880254+00:00
378.0,0.0,22.0,2024-05-10 07:42:20.906134+00:00
320.0,0.0,21.0,2024-05-10 07:42:21.722499+00:00
364.0,0.0,21.0,2024-05-10 07:42:22.745929+00:00
364.0,0.0,18.0,2024-05-10 07:42:23.809733+00:00
140.0,0.0,14.0,2024-05-10 07:42:24.799258+00:00
112.0,0.0,14.0,2024-05-10 07:42:25.817670+00:00
43.0,336.0,10.0,2024-05-10 07:42:26.842612+00:00
43.0,330.0,8.0,2024-05-10 07:42:27.700942+00:00
23.0,336.0,8.0,2024-05-10 07:42:28.893205+00:00
21.0,319.0,8.0,2024-05-10 07:42:29.915750+00:00
16.0,163.0,8.0,2024-05-10 07:42:30.835308+00:00
0.0,312.0,8.0,2024-05-10 07:42:31.861868+00:00
16.0,334.0,8.0,2024-05-10 07:42:32.887568+00:00
16.0,313.0,8.0,2024-05-10 07:42:33.909544+00:00
17.0,0.0,8.0,2024-05-10 07:42:34.728529+00:00
0.0,315.0,8.0,2024-05-10 07:42:35.751368+00:00
22.0,349.0,8.0,2024-05-10 07:42:36.779898+00:00
27.0,283.0,9.0,2024-05-10 07:42:37.799932+00:00
31.0,0.0,9.0,2024-05-10 07:42:38.823694+00:00
384.0,0.0,9.0,2024-05-10 07:42:39.852042+00:00
359.0,0.0,9.0,2024-05-10 07:42:40.873803+00:00
366.0,0.0,7.0,2024-05-10 07:42:41.794091+00:00
373.0,0.0,7.0,2024-05-10 07:42:42.819518+00:00
391.0,0.0,4.0,2024-05-10 07:42:43.741586+00:00
368.0,0.0,2.0,2024-05-10 07:42:44.763449+00:00
387.0,0.0,2.0,2024-05-10 07:42:45.789504+00:00
388.0,0.0,2.0,2024-05-10 07:42:46.806491+00:00
390.0,0.0,1.0,2024-05-10 07:42:47.733094+00:00
413.0,0.0,1.0,2024-05-10 07:42:48.752907+00:00
379.0,0.0,1.0,2024-05-10 07:42:49.984189+00:00
135.0,0.0,1.0,2024-05-10 07:42:50.800034+00:00
370.0,0.0,1.0,2024-05-10 07:42:51.727314+00:00
372.0,0.0,1.0,2024-05-10 07:42:52.752244+00:00
378.0,0.0,0.0,2024-05-10 07:42:53.777292+00:00
0.0,0.0,0.0,2024-05-10 07:42:54.799450+00:00
370.0,0.0,0.0,2024-05-10 07:42:55.820645+00:00
378.0,0.0,0.0,2024-05-10 07:42:56.849418+00:00
386.0,0.0,0.0,2024-05-10 07:42:57.874128+00:00
378.0,0.0,0.0,2024-05-10 07:42:58.700129+00:00
373.0,0.0,0.0,2024-05-10 07:42:59.816914+00:00
390.0,0.0,0.0,2024-05-10 07:43:00.839069+00:00
391.0,0.0,0.0,2024-05-10 07:43:01.764547+00:00
387.0,0.0,0.0,2024-05-10 07:43:02.785576+00:00
379.0,0.0,0.0,2024-05-10 07:43:03.805792+00:00
70.0,299.0,0.0,2024-05-10 07:43:04.835826+00:00
70.0,299.0,0.0,2024-05-10 07:43:05.757661+00:00
48.0,288.0,0.0,2024-05-10 07:43:06.781624+00:00
46.0,317.0,1.0,2024-05-10 07:43:07.912045+00:00
54.0,321.0,5.0,2024-05-10 07:43:08.719481+00:00
0.0,257.0,5.0,2024-05-10 07:43:09.713585+00:00
43.0,302.0,10.0,2024-05-10 07:43:10.775589+00:00
53.0,250.0,10.0,2024-05-10 07:43:11.794999+00:00
49.0,306.0,12.0,2024-05-10 07:43:12.823656+00:00
0.0,2.0,14.0,2024-05-10 07:43:13.841432+00:00
51.0,243.0,14.0,2024-05-10 07:43:14.869311+00:00
48.0,279.0,15.0,2024-05-10 07:43:15.895159+00:00
39.0,177.0,16.0,2024-05-10 07:43:16.827397+00:00
115.0,0.0,16.0,2024-05-10 07:43:17.842252+00:00
44.0,288.0,19.0,2024-05-10 07:43:18.772961+00:00
42.0,269.0,23.0,2024-05-10 07:43:19.783863+00:00
44.0,274.0,23.0,2024-05-10 07:43:20.807514+00:00
41.0,253.0,27.0,2024-05-10 07:43:21.837977+00:00
48.0,0.0,33.0,2024-05-10 07:43:22.856951+00:00
48.0,275.0,33.0,2024-05-10 07:43:23.881356+00:00
54.0,317.0,37.0,2024-05-10 07:43:24.908631+00:00
48.0,240.0,38.0,2024-05-10 07:43:25.725311+00:00
48.0,272.0,38.0,2024-05-10 07:43:26.743434+00:00
34.0,263.0,39.0,2024-05-10 07:43:27.769321+00:00
0.0,0.0,39.0,2024-05-10 07:43:28.799209+00:00
39.0,226.0,39.0,2024-05-10 07:43:29.822863+00:00
49.0,263.0,39.0,2024-05-10 07:43:30.841446+00:00
45.0,0.0,39.0,2024-05-10 07:43:31.867665+00:00
0.0,0.0,39.0,2024-05-10 07:43:32.892591+00:00
45.0,222.0,38.0,2024-05-10 07:43:33.917813+00:00
41.0,0.0,37.0,2024-05-10 07:43:34.734264+00:00
42.0,245.0,37.0,2024-05-10 07:43:35.760792+00:00
0.0,0.0,37.0,2024-05-10 07:43:36.788073+00:00
43.0,243.0,36.0,2024-05-10 07:43:37.805472+00:00
48.0,224.0,36.0,2024-05-10 07:43:38.767409+00:00
45.0,0.0,35.0,2024-05-10 07:43:39.857624+00:00
50.0,166.0,34.0,2024-05-10 07:43:40.879007+00:00
48.0,233.0,34.0,2024-05-10 07:43:41.909230+00:00
42.0,0.0,34.0,2024-05-10 07:43:42.718251+00:00
39.0,0.0,34.0,2024-05-10 07:43:43.745212+00:00
34.0,254.0,34.0,2024-05-10 07:43:44.771285+00:00
40.0,0.0,35.0,2024-05-10 07:43:45.794651+00:00
48.0,0.0,34.0,2024-05-10 07:43:46.835512+00:00
43.0,0.0,34.0,2024-05-10 07:43:47.843775+00:00
374.0,0.0,34.0,2024-05-10 07:43:48.868742+00:00
349.0,0.0,33.0,2024-05-10 07:43:49.892995+00:00
4.0,0.0,33.0,2024-05-10 07:43:50.709262+00:00
0.0,212.0,32.0,2024-05-10 07:43:51.733546+00:00
19.0,336.0,32.0,2024-05-10 07:43:52.756421+00:00
31.0,301.0,32.0,2024-05-10 07:43:53.784278+00:00
30.0,283.0,32.0,2024-05-10 07:43:54.807772+00:00
0.0,0.0,33.0,2024-05-10 07:43:55.830798+00:00
407.0,0.0,33.0,2024-05-10 07:43:56.859343+00:00
163.0,0.0,34.0,2024-05-10 07:43:57.880310+00:00
